REGCODE,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,v024,REGNAME
438,htn_uncontrolled,50.2,39.7,60.6,Proportion,"50.2 (39.7, 60.6)",69,,NA,Madhya Pradesh,23,Dhar
439,htn_untreated,26.6,19.8,33.4,Proportion,"26.6 (19.8, 33.4)",227,,NA,Madhya Pradesh,23,Indore
439,htn_uncontrolled,45.2,40.1,50.4,Proportion,"45.2 (40.1, 50.4)",227,,NA,Madhya Pradesh,23,Indore
440,htn_untreated,16.3,7.5,25.1,Proportion,"16.3 (7.5, 25.1)",105,,NA,Madhya Pradesh,23,Khargone (West Nimar)
440,htn_uncontrolled,62.2,48.2,76.2,Proportion,"62.2 (48.2, 76.2)",105,,NA,Madhya Pradesh,23,Khargone (West Nimar)
441,htn_untreated,35.2,21,49.4,Proportion,"35.2 (21, 49.4)",64,,NA,Madhya Pradesh,23,Barwani
441,htn_uncontrolled,56.4,45.2,67.7,Proportion,"56.4 (45.2, 67.7)",64,,NA,Madhya Pradesh,23,Barwani
442,htn_untreated,59.9,48.1,71.7,Proportion,"59.9 (48.1, 71.7)",258,,NA,Madhya Pradesh,23,Rajgarh
442,htn_uncontrolled,39.7,32.3,47.2,Proportion,"39.7 (32.3, 47.2)",258,,NA,Madhya Pradesh,23,Rajgarh
443,htn_untreated,46.6,38.8,54.4,Proportion,"46.6 (38.8, 54.4)",185,,NA,Madhya Pradesh,23,Vidisha
443,htn_uncontrolled,37.1,30.8,43.4,Proportion,"37.1 (30.8, 43.4)",185,,NA,Madhya Pradesh,23,Vidisha
444,htn_untreated,36.1,15.4,56.7,Proportion,"36.1 (15.4, 56.7)",36,,NA,Madhya Pradesh,23,Bhopal
444,htn_uncontrolled,47.9,39,56.8,Proportion,"47.9 (39, 56.8)",36,,NA,Madhya Pradesh,23,Bhopal
445,htn_untreated,55,43.5,66.6,Proportion,"55 (43.5, 66.6)",314,,NA,Madhya Pradesh,23,Sehore
445,htn_uncontrolled,46.3,39.2,53.4,Proportion,"46.3 (39.2, 53.4)",314,,NA,Madhya Pradesh,23,Sehore
446,htn_untreated,59.9,42.7,77.2,Proportion,"59.9 (42.7, 77.2)",70,,NA,Madhya Pradesh,23,Raisen
446,htn_uncontrolled,35.9,26.1,45.7,Proportion,"35.9 (26.1, 45.7)",70,,NA,Madhya Pradesh,23,Raisen
447,htn_untreated,58.8,45.8,71.7,Proportion,"58.8 (45.8, 71.7)",231,,NA,Madhya Pradesh,23,Betul
447,htn_uncontrolled,34.3,24.2,44.4,Proportion,"34.3 (24.2, 44.4)",231,,NA,Madhya Pradesh,23,Betul
448,htn_untreated,33.8,25.4,42.2,Proportion,"33.8 (25.4, 42.2)",219,,NA,Madhya Pradesh,23,Harda
448,htn_uncontrolled,50.9,41.8,60,Proportion,"50.9 (41.8, 60)",219,,NA,Madhya Pradesh,23,Harda
449,htn_untreated,51.2,41.5,60.9,Proportion,"51.2 (41.5, 60.9)",287,,NA,Madhya Pradesh,23,Hoshangabad
449,htn_uncontrolled,48.4,40.5,56.4,Proportion,"48.4 (40.5, 56.4)",287,,NA,Madhya Pradesh,23,Hoshangabad
450,htn_untreated,53.1,39.7,66.6,Proportion,"53.1 (39.7, 66.6)",78,,NA,Madhya Pradesh,23,Katni
450,htn_uncontrolled,41.5,32.6,50.5,Proportion,"41.5 (32.6, 50.5)",78,,NA,Madhya Pradesh,23,Katni
451,htn_untreated,47.3,26.1,68.6,Proportion,"47.3 (26.1, 68.6)",47,,NA,Madhya Pradesh,23,Jabalpur
451,htn_uncontrolled,29.8,19.4,40.2,Proportion,"29.8 (19.4, 40.2)",47,,NA,Madhya Pradesh,23,Jabalpur
452,htn_untreated,33.2,23.5,42.9,Proportion,"33.2 (23.5, 42.9)",213,,NA,Madhya Pradesh,23,Narsimhapur
452,htn_uncontrolled,43.6,37,50.3,Proportion,"43.6 (37, 50.3)",213,,NA,Madhya Pradesh,23,Narsimhapur
453,htn_untreated,39.4,24,54.8,Proportion,"39.4 (24, 54.8)",74,,NA,Madhya Pradesh,23,Dindori
453,htn_uncontrolled,68.1,54.7,81.6,Proportion,"68.1 (54.7, 81.6)",74,,NA,Madhya Pradesh,23,Dindori
454,htn_untreated,52.7,43.9,61.4,Proportion,"52.7 (43.9, 61.4)",181,,NA,Madhya Pradesh,23,Mandla
454,htn_uncontrolled,49.2,38.9,59.5,Proportion,"49.2 (38.9, 59.5)",181,,NA,Madhya Pradesh,23,Mandla
455,htn_untreated,26.3,17.9,34.8,Proportion,"26.3 (17.9, 34.8)",201,,NA,Madhya Pradesh,23,Chhindwara
455,htn_uncontrolled,45.9,38.4,53.4,Proportion,"45.9 (38.4, 53.4)",201,,NA,Madhya Pradesh,23,Chhindwara
456,htn_untreated,58,50,66.1,Proportion,"58 (50, 66.1)",303,,NA,Madhya Pradesh,23,Seoni
456,htn_uncontrolled,36.8,30.3,43.4,Proportion,"36.8 (30.3, 43.4)",303,,NA,Madhya Pradesh,23,Seoni
457,htn_untreated,14.4,4.4,24.4,Proportion,"14.4 (4.4, 24.4)",63,,NA,Madhya Pradesh,23,Balaghat
457,htn_uncontrolled,54.1,42.3,66,Proportion,"54.1 (42.3, 66)",63,,NA,Madhya Pradesh,23,Balaghat
458,htn_untreated,38.1,19.4,56.7,Proportion,"38.1 (19.4, 56.7)",124,,NA,Madhya Pradesh,23,Guna
458,htn_uncontrolled,46.2,30.4,62,Proportion,"46.2 (30.4, 62)",124,,NA,Madhya Pradesh,23,Guna
459,htn_untreated,42.1,29.5,54.6,Proportion,"42.1 (29.5, 54.6)",75,,NA,Madhya Pradesh,23,Ashoknagar
459,htn_uncontrolled,54,41.6,66.3,Proportion,"54 (41.6, 66.3)",75,,NA,Madhya Pradesh,23,Ashoknagar
460,htn_untreated,27.7,15.8,39.7,Proportion,"27.7 (15.8, 39.7)",77,,NA,Madhya Pradesh,23,Shahdol
460,htn_uncontrolled,40.2,29.1,51.2,Proportion,"40.2 (29.1, 51.2)",77,,NA,Madhya Pradesh,23,Shahdol
461,htn_untreated,44.9,36.2,53.6,Proportion,"44.9 (36.2, 53.6)",146,,NA,Madhya Pradesh,23,Anuppur
461,htn_uncontrolled,52.1,42.3,61.9,Proportion,"52.1 (42.3, 61.9)",146,,NA,Madhya Pradesh,23,Anuppur
462,htn_untreated,67.7,57.7,77.8,Proportion,"67.7 (57.7, 77.8)",172,,NA,Madhya Pradesh,23,Sidhi
462,htn_uncontrolled,52.6,42.3,62.9,Proportion,"52.6 (42.3, 62.9)",172,,NA,Madhya Pradesh,23,Sidhi
463,htn_untreated,39.4,21.4,57.5,Proportion,"39.4 (21.4, 57.5)",40,,NA,Madhya Pradesh,23,Singrauli
463,htn_uncontrolled,54.4,35,73.8,Proportion,"54.4 (35, 73.8)",40,,NA,Madhya Pradesh,23,Singrauli
464,htn_untreated,30.4,18.3,42.5,Proportion,"30.4 (18.3, 42.5)",68,,NA,Madhya Pradesh,23,Jhabua
464,htn_uncontrolled,67.9,56.9,78.9,Proportion,"67.9 (56.9, 78.9)",68,,NA,Madhya Pradesh,23,Jhabua
465,htn_untreated,40.4,25.5,55.3,Proportion,"40.4 (25.5, 55.3)",53,,NA,Madhya Pradesh,23,Alirajpur
465,htn_uncontrolled,45,30.2,59.9,Proportion,"45 (30.2, 59.9)",53,,NA,Madhya Pradesh,23,Alirajpur
466,htn_untreated,24.5,15.4,33.6,Proportion,"24.5 (15.4, 33.6)",55,,NA,Madhya Pradesh,23,Khandwa (East Nimar)
466,htn_uncontrolled,62,48.2,75.7,Proportion,"62 (48.2, 75.7)",55,,NA,Madhya Pradesh,23,Khandwa (East Nimar)
467,htn_untreated,68.5,55.1,81.9,Proportion,"68.5 (55.1, 81.9)",188,,NA,Madhya Pradesh,23,Burhanpur
467,htn_uncontrolled,22.8,13,32.6,Proportion,"22.8 (13, 32.6)",188,,NA,Madhya Pradesh,23,Burhanpur
468,htn_untreated,15.1,10,20.2,Proportion,"15.1 (10, 20.2)",213,,NA,Gujarat,24,Kachchh
468,htn_uncontrolled,43.1,36,50.1,Proportion,"43.1 (36, 50.1)",213,,NA,Gujarat,24,Kachchh
469,htn_untreated,36.3,26,46.5,Proportion,"36.3 (26, 46.5)",173,,NA,Gujarat,24,Banas Kantha
469,htn_uncontrolled,36.2,28.8,43.6,Proportion,"36.2 (28.8, 43.6)",173,,NA,Gujarat,24,Banas Kantha
470,htn_untreated,28.4,18.8,38,Proportion,"28.4 (18.8, 38)",219,,NA,Gujarat,24,Patan
470,htn_uncontrolled,31.5,24.5,38.4,Proportion,"31.5 (24.5, 38.4)",219,,NA,Gujarat,24,Patan
471,htn_untreated,43.5,35.5,51.5,Proportion,"43.5 (35.5, 51.5)",214,,NA,Gujarat,24,Mahesana
471,htn_uncontrolled,41.3,35.6,46.9,Proportion,"41.3 (35.6, 46.9)",214,,NA,Gujarat,24,Mahesana
473,htn_untreated,19.2,13.2,25.2,Proportion,"19.2 (13.2, 25.2)",197,,NA,Gujarat,24,Gandhinagar
473,htn_uncontrolled,45.2,38.7,51.7,Proportion,"45.2 (38.7, 51.7)",197,,NA,Gujarat,24,Gandhinagar
478,htn_untreated,49.6,36.8,62.4,Proportion,"49.6 (36.8, 62.4)",296,,NA,Gujarat,24,Porbandar
478,htn_uncontrolled,34.5,25.7,43.2,Proportion,"34.5 (25.7, 43.2)",296,,NA,Gujarat,24,Porbandar
480,htn_untreated,14,8.3,19.7,Proportion,"14 (8.3, 19.7)",181,,NA,Gujarat,24,Amreli
480,htn_uncontrolled,38.7,30.4,46.9,Proportion,"38.7 (30.4, 46.9)",181,,NA,Gujarat,24,Amreli
482,htn_untreated,26.4,19,33.8,Proportion,"26.4 (19, 33.8)",252,,NA,Gujarat,24,Anand
482,htn_uncontrolled,47.8,41.3,54.3,Proportion,"47.8 (41.3, 54.3)",252,,NA,Gujarat,24,Anand
485,htn_untreated,22.4,12.7,32,Proportion,"22.4 (12.7, 32)",78,,NA,Gujarat,24,Dohad
485,htn_uncontrolled,50.5,39.9,61.1,Proportion,"50.5 (39.9, 61.1)",78,,NA,Gujarat,24,Dohad
487,htn_untreated,23.5,12.1,34.9,Proportion,"23.5 (12.1, 34.9)",70,,NA,Gujarat,24,Narmada
487,htn_uncontrolled,57.3,46.7,67.9,Proportion,"57.3 (46.7, 67.9)",70,,NA,Gujarat,24,Narmada
488,htn_untreated,30.2,22.2,38.1,Proportion,"30.2 (22.2, 38.1)",195,,NA,Gujarat,24,Bharuch
488,htn_uncontrolled,29.2,21.6,36.7,Proportion,"29.2 (21.6, 36.7)",195,,NA,Gujarat,24,Bharuch
489,htn_untreated,15.8,3.1,28.5,Proportion,"15.8 (3.1, 28.5)",42,,NA,Gujarat,24,The Dangs
489,htn_uncontrolled,65.5,49.7,81.2,Proportion,"65.5 (49.7, 81.2)",42,,NA,Gujarat,24,The Dangs
490,htn_untreated,26.7,18,35.4,Proportion,"26.7 (18, 35.4)",179,,NA,Gujarat,24,Navsari
490,htn_uncontrolled,42.5,34.4,50.6,Proportion,"42.5 (34.4, 50.6)",179,,NA,Gujarat,24,Navsari
491,htn_untreated,13.9,7.2,20.6,Proportion,"13.9 (7.2, 20.6)",137,,NA,Gujarat,24,Valsad
491,htn_uncontrolled,50.1,41.9,58.4,Proportion,"50.1 (41.9, 58.4)",137,,NA,Gujarat,24,Valsad
492,htn_untreated,29.3,17.3,41.3,Proportion,"29.3 (17.3, 41.3)",190,,NA,Gujarat,24,Surat
492,htn_uncontrolled,52.8,44.6,61,Proportion,"52.8 (44.6, 61)",190,,NA,Gujarat,24,Surat
493,htn_untreated,24.9,13.6,36.2,Proportion,"24.9 (13.6, 36.2)",107,,NA,Gujarat,24,Tapi
493,htn_uncontrolled,52.5,44,61,Proportion,"52.5 (44, 61)",107,,NA,Gujarat,24,Tapi
494,htn_untreated,22,15.6,28.4,Proportion,"22 (15.6, 28.4)",241,,NA,Dadra & Nagar Haveli & Daman & Diu,25,Diu
494,htn_uncontrolled,44.9,37.6,52.2,Proportion,"44.9 (37.6, 52.2)",241,,NA,Dadra & Nagar Haveli & Daman & Diu,25,Diu
495,htn_untreated,26.5,17,36,Proportion,"26.5 (17, 36)",128,,NA,Dadra & Nagar Haveli & Daman & Diu,25,Daman
495,htn_uncontrolled,37.3,26.7,47.9,Proportion,"37.3 (26.7, 47.9)",128,,NA,Dadra & Nagar Haveli & Daman & Diu,25,Daman
496,htn_untreated,31,20.6,41.5,Proportion,"31 (20.6, 41.5)",115,,NA,Dadra & Nagar Haveli & Daman & Diu,25,Dadra & Nagar Haveli
496,htn_uncontrolled,47,37.8,56.3,Proportion,"47 (37.8, 56.3)",115,,NA,Dadra & Nagar Haveli & Daman & Diu,25,Dadra & Nagar Haveli
497,htn_untreated,23.7,15.2,32.1,Proportion,"23.7 (15.2, 32.1)",139,,NA,Maharashtra,27,Nandurbar
497,htn_uncontrolled,39.1,30.5,47.8,Proportion,"39.1 (30.5, 47.8)",139,,NA,Maharashtra,27,Nandurbar
498,htn_untreated,29.9,20.1,39.8,Proportion,"29.9 (20.1, 39.8)",217,,NA,Maharashtra,27,Dhule
498,htn_uncontrolled,35.5,28.3,42.6,Proportion,"35.5 (28.3, 42.6)",217,,NA,Maharashtra,27,Dhule
499,htn_untreated,28.1,18.2,38,Proportion,"28.1 (18.2, 38)",189,,NA,Maharashtra,27,Jalgaon
499,htn_uncontrolled,40,31.7,48.3,Proportion,"40 (31.7, 48.3)",189,,NA,Maharashtra,27,Jalgaon
500,htn_untreated,31.2,20.1,42.3,Proportion,"31.2 (20.1, 42.3)",219,,NA,Maharashtra,27,Buldana
500,htn_uncontrolled,46.1,38.2,54,Proportion,"46.1 (38.2, 54)",219,,NA,Maharashtra,27,Buldana
501,htn_untreated,31.6,19.9,43.4,Proportion,"31.6 (19.9, 43.4)",177,,NA,Maharashtra,27,Akola
501,htn_uncontrolled,42.7,35.3,50.1,Proportion,"42.7 (35.3, 50.1)",177,,NA,Maharashtra,27,Akola
502,htn_untreated,37.9,28.8,46.9,Proportion,"37.9 (28.8, 46.9)",181,,NA,Maharashtra,27,Washim
502,htn_uncontrolled,43.4,36.6,50.1,Proportion,"43.4 (36.6, 50.1)",181,,NA,Maharashtra,27,Washim
503,htn_untreated,28.5,19.8,37.1,Proportion,"28.5 (19.8, 37.1)",233,,NA,Maharashtra,27,Amravati
503,htn_uncontrolled,45.3,36.3,54.2,Proportion,"45.3 (36.3, 54.2)",233,,NA,Maharashtra,27,Amravati
504,htn_untreated,23.4,15.8,31,Proportion,"23.4 (15.8, 31)",188,,NA,Maharashtra,27,Wardha
504,htn_uncontrolled,41.7,34.1,49.2,Proportion,"41.7 (34.1, 49.2)",188,,NA,Maharashtra,27,Wardha
505,htn_untreated,29.7,19.9,39.6,Proportion,"29.7 (19.9, 39.6)",270,,NA,Maharashtra,27,Nagpur
505,htn_uncontrolled,45.2,37.4,52.9,Proportion,"45.2 (37.4, 52.9)",270,,NA,Maharashtra,27,Nagpur
506,htn_untreated,20.5,10.7,30.3,Proportion,"20.5 (10.7, 30.3)",262,,NA,Maharashtra,27,Bhandara
506,htn_uncontrolled,45.8,41.4,50.2,Proportion,"45.8 (41.4, 50.2)",262,,NA,Maharashtra,27,Bhandara
507,htn_untreated,18.6,12.6,24.5,Proportion,"18.6 (12.6, 24.5)",257,,NA,Maharashtra,27,Gondiya
507,htn_uncontrolled,44.7,37.3,52.2,Proportion,"44.7 (37.3, 52.2)",257,,NA,Maharashtra,27,Gondiya
508,htn_untreated,23.7,17.9,29.6,Proportion,"23.7 (17.9, 29.6)",182,,NA,Maharashtra,27,Gadchiroli
508,htn_uncontrolled,45.2,38.3,52.1,Proportion,"45.2 (38.3, 52.1)",182,,NA,Maharashtra,27,Gadchiroli
509,htn_untreated,16.5,11,21.9,Proportion,"16.5 (11, 21.9)",255,,NA,Maharashtra,27,Chandrapur
509,htn_uncontrolled,57.2,49.6,64.8,Proportion,"57.2 (49.6, 64.8)",255,,NA,Maharashtra,27,Chandrapur
510,htn_untreated,26.3,14,38.5,Proportion,"26.3 (14, 38.5)",167,,NA,Maharashtra,27,Yavatmal
510,htn_uncontrolled,42.6,34.8,50.4,Proportion,"42.6 (34.8, 50.4)",167,,NA,Maharashtra,27,Yavatmal
511,htn_untreated,42.3,33.6,51.1,Proportion,"42.3 (33.6, 51.1)",213,,NA,Maharashtra,27,Nanded
511,htn_uncontrolled,36.9,29.5,44.3,Proportion,"36.9 (29.5, 44.3)",213,,NA,Maharashtra,27,Nanded
512,htn_untreated,26.1,16.2,36.1,Proportion,"26.1 (16.2, 36.1)",186,,NA,Maharashtra,27,Hingoli
512,htn_uncontrolled,46,40.4,51.6,Proportion,"46 (40.4, 51.6)",186,,NA,Maharashtra,27,Hingoli
513,htn_untreated,29.9,22.9,36.8,Proportion,"29.9 (22.9, 36.8)",179,,NA,Maharashtra,27,Parbhani
513,htn_uncontrolled,35.1,27,43.1,Proportion,"35.1 (27, 43.1)",179,,NA,Maharashtra,27,Parbhani
514,htn_untreated,30.1,22.9,37.4,Proportion,"30.1 (22.9, 37.4)",152,,NA,Maharashtra,27,Jalna
514,htn_uncontrolled,33.6,25.6,41.5,Proportion,"33.6 (25.6, 41.5)",152,,NA,Maharashtra,27,Jalna
515,htn_untreated,32.1,23.5,40.6,Proportion,"32.1 (23.5, 40.6)",180,,NA,Maharashtra,27,Aurangabad
515,htn_uncontrolled,45.4,36.4,54.3,Proportion,"45.4 (36.4, 54.3)",180,,NA,Maharashtra,27,Aurangabad
516,htn_untreated,26.7,19.1,34.3,Proportion,"26.7 (19.1, 34.3)",172,,NA,Maharashtra,27,Nashik
516,htn_uncontrolled,43.4,36.5,50.4,Proportion,"43.4 (36.5, 50.4)",172,,NA,Maharashtra,27,Nashik
518,htn_untreated,12,4.8,19.1,Proportion,"12 (4.8, 19.1)",139,,NA,Maharashtra,27,Mumbai Suburban
518,htn_uncontrolled,41.3,32.6,49.9,Proportion,"41.3 (32.6, 49.9)",139,,NA,Maharashtra,27,Mumbai Suburban
519,htn_untreated,17.7,10.5,24.9,Proportion,"17.7 (10.5, 24.9)",240,,NA,Maharashtra,27,Mumbai
519,htn_uncontrolled,51.7,41.9,61.5,Proportion,"51.7 (41.9, 61.5)",240,,NA,Maharashtra,27,Mumbai
520,htn_untreated,18.5,12,25.1,Proportion,"18.5 (12, 25.1)",229,,NA,Maharashtra,27,Raigarh
520,htn_uncontrolled,53.7,47.4,60,Proportion,"53.7 (47.4, 60)",229,,NA,Maharashtra,27,Raigarh
521,htn_untreated,24.5,14.5,34.4,Proportion,"24.5 (14.5, 34.4)",187,,NA,Maharashtra,27,Pune
521,htn_uncontrolled,37.9,30.8,45.1,Proportion,"37.9 (30.8, 45.1)",187,,NA,Maharashtra,27,Pune
522,htn_untreated,21.1,14,28.3,Proportion,"21.1 (14, 28.3)",210,,NA,Maharashtra,27,Ahmadnagar
522,htn_uncontrolled,37.6,29.2,46.1,Proportion,"37.6 (29.2, 46.1)",210,,NA,Maharashtra,27,Ahmadnagar
523,htn_untreated,30.8,19.5,42.1,Proportion,"30.8 (19.5, 42.1)",168,,NA,Maharashtra,27,Bid
523,htn_uncontrolled,45.4,38.5,52.4,Proportion,"45.4 (38.5, 52.4)",168,,NA,Maharashtra,27,Bid
524,htn_untreated,26,17.5,34.4,Proportion,"26 (17.5, 34.4)",165,,NA,Maharashtra,27,Latur
524,htn_uncontrolled,44.3,35.3,53.2,Proportion,"44.3 (35.3, 53.2)",165,,NA,Maharashtra,27,Latur
525,htn_untreated,24.1,17,31.1,Proportion,"24.1 (17, 31.1)",184,,NA,Maharashtra,27,Osmanabad
525,htn_uncontrolled,51.7,43.2,60.2,Proportion,"51.7 (43.2, 60.2)",184,,NA,Maharashtra,27,Osmanabad
526,htn_untreated,15.6,9.2,22,Proportion,"15.6 (9.2, 22)",183,,NA,Maharashtra,27,Solapur
526,htn_uncontrolled,50.9,43.4,58.5,Proportion,"50.9 (43.4, 58.5)",183,,NA,Maharashtra,27,Solapur
527,htn_untreated,15.4,9.3,21.4,Proportion,"15.4 (9.3, 21.4)",270,,NA,Maharashtra,27,Satara
527,htn_uncontrolled,48,40.1,56,Proportion,"48 (40.1, 56)",270,,NA,Maharashtra,27,Satara
528,htn_untreated,8.3,3.6,12.9,Proportion,"8.3 (3.6, 12.9)",307,,NA,Maharashtra,27,Ratnagiri
528,htn_uncontrolled,52.3,46.9,57.6,Proportion,"52.3 (46.9, 57.6)",307,,NA,Maharashtra,27,Ratnagiri
529,htn_untreated,8.2,2.9,13.5,Proportion,"8.2 (2.9, 13.5)",385,,NA,Maharashtra,27,Sindhudurg
529,htn_uncontrolled,43.7,37.5,50,Proportion,"43.7 (37.5, 50)",385,,NA,Maharashtra,27,Sindhudurg
530,htn_untreated,9.7,5.3,14.1,Proportion,"9.7 (5.3, 14.1)",364,,NA,Maharashtra,27,Kolhapur
530,htn_uncontrolled,43.6,36.8,50.3,Proportion,"43.6 (36.8, 50.3)",364,,NA,Maharashtra,27,Kolhapur
531,htn_untreated,8.1,4.3,11.8,Proportion,"8.1 (4.3, 11.8)",287,,NA,Maharashtra,27,Sangli
531,htn_uncontrolled,49.9,39.3,60.6,Proportion,"49.9 (39.3, 60.6)",287,,NA,Maharashtra,27,Sangli
542,htn_untreated,36.8,26.4,47.2,Proportion,"36.8 (26.4, 47.2)",236,,NA,Andhra Pradesh,28,Srikakulam
542,htn_uncontrolled,44.9,36.3,53.5,Proportion,"44.9 (36.3, 53.5)",236,,NA,Andhra Pradesh,28,Srikakulam
543,htn_untreated,16.8,10.3,23.2,Proportion,"16.8 (10.3, 23.2)",245,,NA,Andhra Pradesh,28,Vizianagaram
543,htn_uncontrolled,48,39.9,56.1,Proportion,"48 (39.9, 56.1)",245,,NA,Andhra Pradesh,28,Vizianagaram
544,htn_untreated,29.6,22.5,36.6,Proportion,"29.6 (22.5, 36.6)",238,,NA,Andhra Pradesh,28,Visakhapatnam
544,htn_uncontrolled,44.4,37.5,51.4,Proportion,"44.4 (37.5, 51.4)",238,,NA,Andhra Pradesh,28,Visakhapatnam
545,htn_untreated,17.5,13.3,21.8,Proportion,"17.5 (13.3, 21.8)",378,,NA,Andhra Pradesh,28,East Godavari
545,htn_uncontrolled,45.4,39.3,51.5,Proportion,"45.4 (39.3, 51.5)",378,,NA,Andhra Pradesh,28,East Godavari
546,htn_untreated,14.2,8.6,19.8,Proportion,"14.2 (8.6, 19.8)",331,,NA,Andhra Pradesh,28,West Godavari
546,htn_uncontrolled,44.8,38,51.6,Proportion,"44.8 (38, 51.6)",331,,NA,Andhra Pradesh,28,West Godavari
547,htn_untreated,20.6,13.8,27.5,Proportion,"20.6 (13.8, 27.5)",323,,NA,Andhra Pradesh,28,Krishna
547,htn_uncontrolled,50.5,43,58,Proportion,"50.5 (43, 58)",323,,NA,Andhra Pradesh,28,Krishna
548,htn_untreated,20.5,13.8,27.2,Proportion,"20.5 (13.8, 27.2)",260,,NA,Andhra Pradesh,28,Guntur
548,htn_uncontrolled,47,38.9,55.2,Proportion,"47 (38.9, 55.2)",260,,NA,Andhra Pradesh,28,Guntur
549,htn_untreated,9.1,5.3,13,Proportion,"9.1 (5.3, 13)",259,,NA,Andhra Pradesh,28,Prakasam
549,htn_uncontrolled,52.5,45.4,59.7,Proportion,"52.5 (45.4, 59.7)",259,,NA,Andhra Pradesh,28,Prakasam
550,htn_untreated,24,17.2,30.8,Proportion,"24 (17.2, 30.8)",240,,NA,Andhra Pradesh,28,Sri Potti Sriramulu Nellore
550,htn_uncontrolled,45,39.3,50.8,Proportion,"45 (39.3, 50.8)",240,,NA,Andhra Pradesh,28,Sri Potti Sriramulu Nellore
551,htn_untreated,22.2,14.9,29.6,Proportion,"22.2 (14.9, 29.6)",209,,NA,Andhra Pradesh,28,Y.S.R.
551,htn_uncontrolled,54.2,48.2,60.2,Proportion,"54.2 (48.2, 60.2)",209,,NA,Andhra Pradesh,28,Y.S.R.
552,htn_untreated,9.6,5.6,13.6,Proportion,"9.6 (5.6, 13.6)",205,,NA,Andhra Pradesh,28,Kurnool
552,htn_uncontrolled,64,56.4,71.6,Proportion,"64 (56.4, 71.6)",205,,NA,Andhra Pradesh,28,Kurnool
553,htn_untreated,25.9,15.8,36,Proportion,"25.9 (15.8, 36)",232,,NA,Andhra Pradesh,28,Anantapur
553,htn_uncontrolled,55.5,45.6,65.4,Proportion,"55.5 (45.6, 65.4)",232,,NA,Andhra Pradesh,28,Anantapur
554,htn_untreated,27.6,18.9,36.4,Proportion,"27.6 (18.9, 36.4)",307,,NA,Andhra Pradesh,28,Chittoor
554,htn_uncontrolled,39.5,33.5,45.4,Proportion,"39.5 (33.5, 45.4)",307,,NA,Andhra Pradesh,28,Chittoor
555,htn_untreated,15.8,9.5,22.1,Proportion,"15.8 (9.5, 22.1)",203,,NA,Karnataka,29,Belgaum
555,htn_uncontrolled,43.3,37.3,49.3,Proportion,"43.3 (37.3, 49.3)",203,,NA,Karnataka,29,Belgaum
556,htn_untreated,24.2,16.7,31.8,Proportion,"24.2 (16.7, 31.8)",227,,NA,Karnataka,29,Bagalkot
556,htn_uncontrolled,40.7,33,48.4,Proportion,"40.7 (33, 48.4)",227,,NA,Karnataka,29,Bagalkot
557,htn_untreated,23.6,17.1,30.1,Proportion,"23.6 (17.1, 30.1)",166,,NA,Karnataka,29,Bijapur
557,htn_uncontrolled,38.4,31.4,45.5,Proportion,"38.4 (31.4, 45.5)",166,,NA,Karnataka,29,Bijapur
558,htn_untreated,46.8,26.9,66.7,Proportion,"46.8 (26.9, 66.7)",315,,NA,Karnataka,29,Bidar
558,htn_uncontrolled,36.4,30.1,42.7,Proportion,"36.4 (30.1, 42.7)",315,,NA,Karnataka,29,Bidar
559,htn_untreated,33.6,21.4,45.7,Proportion,"33.6 (21.4, 45.7)",241,,NA,Karnataka,29,Raichur
559,htn_uncontrolled,44.5,35.9,53.2,Proportion,"44.5 (35.9, 53.2)",241,,NA,Karnataka,29,Raichur
560,htn_untreated,25.4,17.5,33.3,Proportion,"25.4 (17.5, 33.3)",159,,NA,Karnataka,29,Koppal
560,htn_uncontrolled,50.6,43.4,57.7,Proportion,"50.6 (43.4, 57.7)",159,,NA,Karnataka,29,Koppal
561,htn_untreated,10.2,4.3,16.1,Proportion,"10.2 (4.3, 16.1)",192,,NA,Karnataka,29,Gadag
561,htn_uncontrolled,55.1,47.5,62.7,Proportion,"55.1 (47.5, 62.7)",192,,NA,Karnataka,29,Gadag
562,htn_untreated,7.3,3.3,11.3,Proportion,"7.3 (3.3, 11.3)",267,,NA,Karnataka,29,Dharwad
562,htn_uncontrolled,54.1,46.1,62,Proportion,"54.1 (46.1, 62)",267,,NA,Karnataka,29,Dharwad
563,htn_untreated,11.9,6.9,16.8,Proportion,"11.9 (6.9, 16.8)",269,,NA,Karnataka,29,Uttara Kannada
563,htn_uncontrolled,47.7,38.2,57.3,Proportion,"47.7 (38.2, 57.3)",269,,NA,Karnataka,29,Uttara Kannada
564,htn_untreated,21.6,14,29.2,Proportion,"21.6 (14, 29.2)",233,,NA,Karnataka,29,Haveri
564,htn_uncontrolled,47,39,55.1,Proportion,"47 (39, 55.1)",233,,NA,Karnataka,29,Haveri
565,htn_untreated,20.6,12.3,28.8,Proportion,"20.6 (12.3, 28.8)",215,,NA,Karnataka,29,Bellary
565,htn_uncontrolled,45,34.8,55.2,Proportion,"45 (34.8, 55.2)",215,,NA,Karnataka,29,Bellary
566,htn_untreated,38.4,22.8,54.1,Proportion,"38.4 (22.8, 54.1)",269,,NA,Karnataka,29,Chitradurga
566,htn_uncontrolled,48,39.6,56.5,Proportion,"48 (39.6, 56.5)",269,,NA,Karnataka,29,Chitradurga
